id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,min_nights,num_reviews,last_review,reviews_pm,num_listings,availability_365,num_reviews_ltm,license
9.80484E+17,(42L4) TD Garden - Perfect Spot!,528489640,Foster,Downtown,42.36628371,-71.06511972,Entire home/apt,216,1,102,9/21/2025,4.14,5,140,45,STR-571779
9.81123E+17,Centrally located 1bed | Newbury Street,275849638,Sean,Back Bay,42.34997393,-71.08631095,Entire home/apt,202,1,67,8/22/2025,2.87,59,221,21,STR-520913
9.81149E+17,Stunning 1 Bedroom Apt | Close to Fenway!,275849638,Sean,Fenway,42.34745,-71.09337,Entire home/apt,262,29,7,10/30/2023,0.29,59,132,0,STR-540557
9.81173E+17,Spacious Fenway 1BR,275849638,Sean,Fenway,42.34912288,-71.09502145,Entire home/apt,675,29,3,10/24/2023,0.13,59,111,0,STR-540559
9.81176E+17,Cozy 1BDR Close to Fenway!,275849638,Sean,Fenway,42.34932333,-71.09343259,Entire home/apt,412,1,82,8/21/2025,3.42,59,263,30,STR-461741
9.81475E+17,Chinatown Central Penthouse Boston w/Pool +Parking,463475392,Haroldo,Chinatown,42.35231,-71.06238,Entire home/apt,,29,5,8/5/2024,0.21,9,0,0,Exempt: This listing is a unit that has contracts with hospitals
9.82024E+17,Spacious 3Br2Br apartment with astonishing view,518882444,Greg,Mission Hill,42.32982,-71.1125,Entire home/apt,839,4,0,,,16,353,0,Exempt: This listing is a unit used for furnished institutional or business stays
9.82229E+17,Newly Renovated Large Room,537486605,Benjamin,Brighton,42.36019,-71.1423,Private room,,91,0,,,1,269,0,
9.83274E+17,Adventure: Therapy - Boston,38121625,Edson,East Boston,42.37678842,-71.03961242,Entire home/apt,103,2,18,8/14/2025,0.75,2,226,9,STR-540349
9.83776E+17,Penthouse 2 Beds /2 Baths luxury in South Boston,437249260,Blerina,South Boston,42.33587636,-71.05071114,Entire home/apt,301,2,109,9/17/2025,4.52,2,195,50,STR-544933
9.84131E+17,Queen Bedroom in North End,130680380,Jodie,Downtown,42.36554,-71.05874,Private room,,29,0,,,14,0,0,STR-461702
9.85434E+17,"Walk to Berklee, Fenway & Newbury St",22348222,Maverick,Fenway,42.34658,-71.08952,Entire home/apt,141,1,233,9/14/2025,9.63,86,328,104,STR-540439
9.85499E+17,Hidden Oasis in Trendy Boston Neighborhood,12795084,Lynne,Jamaica Plain,42.31500761,-71.11426415,Private room,110,1,41,9/22/2025,1.69,1,16,21,STR-538357
9.86065E+17,Arc House 1,443303200,Winsome Joy,Mattapan,42.27335926,-71.09710209,Private room,73,1,12,9/1/2025,0.5,1,170,6,STR-540796
9.8835E+17,2 BR Apt close to Boston/Cambridge free parking,212619448,Qi,Brighton,42.35262151,-71.14915568,Entire home/apt,236,2,57,8/19/2025,2.42,1,54,19,STR-525950
9.89053E+17,"Large 3 Bed, 2 Bath in North End",130680380,Jodie,North End,42.36495387,-71.05490069,Entire home/apt,423,9,4,2/15/2025,0.23,14,256,1,STR-476426
9.89067E+17,2bd Condo with 2 KING Size Beds,2006852,Jay,Allston,42.35168265,-71.127844,Entire home/apt,229,1,57,9/2/2025,2.37,23,346,21,STR-539938
9.89426E+17,Longwood/Fenway Hill Top 2-Levels Loft 1BR Apt,184906834,Janice,Mission Hill,42.33180235,-71.10778483,Entire home/apt,209,3,74,8/14/2025,3.07,4,42,34,STR-536148
9.89842E+17,"The Ellie House 2- Simple, Back Bay, Cozy!",454031378,Ellie,Back Bay,42.34279201,-71.08403036,Entire home/apt,210,1,71,9/19/2025,2.93,4,335,29,STR-595431
9.90561E+17,Newly renovated penthouse 1 bed,26988,Anne,Mission Hill,42.33164438,-71.1043745,Entire home/apt,80,91,0,,,4,325,0,
9.90628E+17,Simple 2 Bd/2 bth | Washer/Dryer | Close to Fenway,275849638,Sean,Fenway,42.34665116,-71.10432562,Entire home/apt,413,29,11,2/15/2025,1.02,59,363,11,Exempt: This listing is a unit that has contracts with hospitals
9.90665E+17,Cozy Private Room Near Red Line & Old Harbor Beach,2356643,StayNue,South Boston,42.33277002,-71.05350249,Private room,,29,0,,,31,255,0,STR-522998
9.91224E+17,Prime Location by Fenway & Berklee College,22348222,Maverick,Fenway,42.3462368,-71.09133845,Entire home/apt,177,1,86,9/21/2025,3.63,86,320,37,STR-540397
9.91921E+17,"Cozy Dorchester Apartment, Room 2",539671081,Kam,Dorchester,42.28478,-71.0857,Private room,,1,1,10/16/2023,0.04,2,53,0,STR-537942
9.92859E+17,"Cozy Dorchester Apartment, Room 1",539671081,Kam,Dorchester,42.28491651,-71.08581331,Private room,,1,3,10/18/2023,0.13,2,22,0,STR-537942
9.92982E+17,Cozy Boston Getaway Apartment,230850564,Suzana,West Roxbury,42.27512,-71.15049,Entire home/apt,112,91,0,,,2,326,0,
9.93466E+17,Four Bedroom Suite Apartment,16612533,Matt,Dorchester,42.2822991,-71.0733387,Entire home/apt,180,29,0,,,18,171,0,
9.93474E+17,Large Bedroom Suite & Private Bathroom 1B,16612533,Matt,Dorchester,42.28173,-71.07449,Private room,78,29,6,9/19/2025,0.27,18,171,2,
9.94162E+17,Brownstone Townhouse in Fenway,301744764,Glenn,Fenway,42.3426674,-71.0873809,Entire home/apt,1001,1,67,9/5/2025,3.15,1,141,36,STR-546475
9.94781E+17,Cozy Boston: Private Bed & Bath in Dorchester,177362877,Giang Thi,Dorchester,42.30916,-71.07097,Private room,107,2,19,9/14/2025,3.65,3,333,19,STR-588864
9.94919E+17,Luxury Apt with Balcony In Seaport,20857768,Compass,South Boston Waterfront,42.3527606,-71.0465144,Entire home/apt,,30,1,11/16/2023,0.04,55,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
9.96601E+17,"Luxurious 2BR | Spacious, Private Garage, Balcony",57323581,Jesus,Roxbury,42.3267057,-71.0867837,Entire home/apt,,29,1,9/8/2024,0.08,2,1,0,
9.96896E+17,Spacious 3 Bed 2.5 Bath Home Top Loc. w/Parking,25146457,Nicholas,Chinatown,42.34845,-71.06546,Entire home/apt,675,2,78,9/18/2025,3.35,1,62,43,STR-398230
9.96991E+17,sunny and oversized in quiet area,538827522,Jonathan,Dorchester,42.31141,-71.08038,Private room,93,3,6,9/15/2025,0.37,3,360,5,STR-540867
9.97691E+17,Near Harvard Business 1-2,15154687,Taskin,Allston,42.36092,-71.13096,Private room,84,1,20,8/31/2025,2.03,17,356,20,STR-544976
9.97694E+17,Near Harvard Business 2-2,15154687,Taskin,Allston,42.36105926,-71.13071206,Private room,83,1,124,9/11/2025,5.21,17,353,67,Str-544976
9.97706E+17,Near Harvard Business 2-3,15154687,Taskin,Allston,42.35951917,-71.13233011,Private room,88,1,147,9/16/2025,6.3,17,348,82,Str-544976
9.97853E+17,"(T4) Pizza, Nails, Shopping, South End Studio!",563246552,Paige,South End,42.34277828,-71.07696182,Entire home/apt,218,1,92,8/26/2025,3.88,36,150,43,str-561975
9.98694E+17,Nice bedroom in a good location,64331842,Ricardo,Roslindale,42.28293372,-71.13908366,Private room,107,1,30,5/25/2025,1.3,1,245,14,STR-541682
9.99911E+17,Spacious Bedroom + Private Bath 1A,16612533,Matt,Dorchester,42.28131621,-71.07247014,Private room,90,29,3,8/23/2025,0.15,18,342,1,
9.99916E+17,Comfy Bedroom Suite + Private Attached Bath 1D,16612533,Matt,Dorchester,42.28125938,-71.07259022,Private room,59,29,5,8/31/2025,0.24,18,277,1,
9.99917E+17,Cozy Bedroom + Private Bath 1C,16612533,Matt,Dorchester,42.28229899,-71.07333876,Private room,60,29,5,7/31/2025,0.27,18,296,3,
1.0001E+18,[Fabulous Room close to St Elizabeth & Green Line],238548804,Mahmut,Brighton,42.34578332,-71.15759136,Private room,77,29,11,9/7/2025,0.52,5,255,10,STR-543932
1.00017E+18,[Fabulous Room close to St Elizabeth & Green Line],238548804,Mahmut,Brighton,42.34626392,-71.15584196,Private room,,2,15,7/6/2025,0.89,5,255,7,STR-543932
1.00019E+18,[Fabulous Extra Large Room close t Boston College],238548804,Mahmut,Brighton,42.34789,-71.15807,Private room,81,29,40,9/7/2025,2.43,5,166,30,STR-543932
1.00074E+18,Modern Studio | South End,523515799,Sean,Back Bay,42.34361,-71.0819,Entire home/apt,193,29,35,5/12/2025,1.48,52,230,12,Exempt: This listing is a unit that has contracts with hospitals
1.00299E+18,Charming & Cozy Bedroom for Single or Couple,541993082,Guifang,West Roxbury,42.27814752,-71.1481065,Private room,80,1,45,9/1/2025,2.06,4,254,23,STR-542608
1.00335E+18,Stunning 2B luxury condominium on Emerald Necklace,382316683,Rohan,Mission Hill,42.33234257,-71.11292608,Entire home/apt,217,91,0,,,1,147,0,
1.00353E+18,Best location Beacon Hill 2b apt,373675137,Liya,Beacon Hill,42.35864,-71.07086,Entire home/apt,110,29,4,9/1/2025,0.3,115,168,3,
1.00356E+18,Private Room: Free & Easy Street Parking,84573727,Emmi,Roslindale,42.27349,-71.11965,Private room,85,1,52,7/1/2025,2.26,1,51,30,STR-541176
1.0046E+18,G3_Room Near Downtown Boston & BCEC (3 miles) JFK,541813300,Dan,Dorchester,42.31908,-71.05463,Private room,118,29,38,5/24/2025,1.64,13,344,7,STR-595441
1.00461E+18,G4_Room Near Downtown Boston & BCEC (3 miles) JFK,541813300,Dan,Dorchester,42.31794145,-71.05426593,Private room,118,29,19,6/6/2025,0.86,13,343,6,STR-541679
1.00666E+18,Boston Duplex w/ Foosball Table: 11 Mi to Downtown,122377513,Evolve,Hyde Park,42.24883,-71.12157,Entire home/apt,214,29,31,4/23/2025,1.42,4,321,6,STR-522953
1.00732E+18,Cozy Bedroom with En-Suite Bath 2C,16612533,Matt,Dorchester,42.2822991,-71.0733387,Private room,60,29,3,5/20/2025,0.14,18,13,1,
1.00736E+18,Adyleny,268089102,Maria,Dorchester,42.3140755,-71.0571589,Private room,54,29,0,,,3,181,0,
1.00748E+18,Spacious Bedroom + Private Bath 2A,16612533,Matt,Dorchester,42.28229899,-71.07333876,Private room,84,29,5,9/4/2025,0.23,18,324,2,
1.00748E+18,Comfy Bedroom + Private Attached Bath 2D,16612533,Matt,Dorchester,42.28229899,-71.07333876,Private room,76,29,5,8/16/2025,0.23,18,276,2,
1.00749E+18,Large Bedroom + En-suite Bath 2B,16612533,Matt,Dorchester,42.28229899,-71.07333876,Private room,76,29,4,9/1/2025,0.27,18,283,2,
1.00749E+18,Spacious 4 Bedroom 4 Bath,16612533,Matt,Dorchester,42.28110811,-71.07406305,Entire home/apt,,29,0,,,18,0,0,
1.00752E+18,Cozy Bedroom with Private Bath 3C,16612533,Matt,Dorchester,42.28229899,-71.07333876,Private room,60,30,6,8/7/2025,0.32,18,181,4,
1.00863E+18,Entire Apt Near Wharf,20857768,Compass,North End,42.3661862,-71.0521678,Entire home/apt,202,10,7,7/24/2025,0.31,55,338,3,STR-550228
1.00875E+18,Peaceful 3BR Home w/ Park & close to Harvard/BC/BU,306329570,Jonathan,Allston,42.3515002,-71.1408802,Entire home/apt,352,29,12,5/7/2025,0.63,4,189,2,Exempt: This listing is a unit used for furnished institutional or business stays
1.00949E+18,Luxury Penthouse w/ Private Roof Deck By The Ocean,15276713,Michal,East Boston,42.36533,-71.03132,Entire home/apt,275,1,135,9/19/2025,5.9,1,131,71,STR-539400
1.01066E+18,"Blueground | Back Bay, basketball, 2 blocks to t",107434423,Blueground,Bay Village,42.34992,-71.06943,Entire home/apt,469,32,0,,,343,142,0,
1.01066E+18,"Blueground | Back Bay, gym, close to garden",107434423,Blueground,Bay Village,42.34992,-71.06943,Entire home/apt,438,32,0,,,343,55,0,
1.01071E+18,Modest Apartment #1337,533234561,Tina,Fenway,42.3429164,-71.09521981,Entire home/apt,,91,0,,,51,64,0,
1.01072E+18,Classic Apartment #474,533234561,Tina,North End,42.36645,-71.05514,Entire home/apt,114,31,0,,,51,114,0,
1.01072E+18,Convenient Apartment #538,533234561,Tina,North End,42.36523406,-71.05502657,Entire home/apt,84,91,0,,,51,124,0,
1.01168E+18,Cozy Boston Condo | Near T,279124542,Daniel,Jamaica Plain,42.30945,-71.10263,Entire home/apt,346,30,42,9/20/2025,1.91,5,295,27,STR-570317
1.01173E+18,Fabulous apartment in West End,518882444,Greg,Downtown,42.36644,-71.06464,Entire home/apt,998,4,0,,,16,360,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.01218E+18,G1_Room Near Downtown  Boston With Private Bath,541813300,Dan,Dorchester,42.31743532,-71.05464129,Private room,118,29,47,6/19/2025,2.04,13,343,12,STR-541679
1.0122E+18,G2_Room Near Downtown Boston & BCEC (3 miles) JFK,541813300,Dan,Dorchester,42.3181,-71.054,Private room,118,29,29,4/11/2025,1.25,13,344,2,STR-595441
1.01322E+18,Luxury 2 Br 2 Ba apt Boston Jamica pond,518882444,Greg,Jamaica Plain,42.32842,-71.11058,Entire home/apt,839,1,2,5/28/2025,0.45,16,358,2,Exempt: This listing is a unit used for furnished institutional or business stays
1.01323E+18,Lovely corner 2 BR 2BA apt Boston  hospitals.,518882444,Greg,Jamaica Plain,42.32845,-71.111,Entire home/apt,839,29,0,,,16,364,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.01381E+18,Beautiful rooms near red line!,13160153,Rachel,Dorchester,42.29889,-71.06402,Private room,150,1,1,4/22/2025,0.19,1,263,1,STR-582651
1.01386E+18,Home-Like 3BR-2BA Apt Near T,473301884,Mylinh,Dorchester,42.31184897,-71.05148773,Entire home/apt,337,2,72,9/2/2025,3.42,9,244,31,STR-540362
1.01387E+18,"TD Garden,Celtics/Bruins, Lil Italy,North End",37907846,Boston,Downtown,42.36629,-71.05851,Entire home/apt,253,2,95,9/8/2025,4.23,10,264,42,Exempt: This listing is a unit used for furnished institutional or business stays
1.01393E+18,Beautiful Rental Unit in Fort Hill (Boston),53309087,Christopher Koffi,Roxbury,42.32802,-71.0947,Entire home/apt,136,2,109,9/8/2025,4.85,1,6,39,STR-544087
1.01429E+18,"Blueground | Downtown, concierge, w/d & gym",107434423,Blueground,Downtown,42.3537627,-71.0530544,Entire home/apt,302,32,0,,,343,26,0,
1.01455E+18,Sunny Bedroom + Private Bath 3D,16612533,Matt,Dorchester,42.28328,-71.07392,Private room,65,30,0,,,18,22,0,
1.01484E+18,2 BDR/2b- walk to Seaport & BCEC,83935110,Lucio,South Boston,42.33951,-71.04908,Entire home/apt,401,1,152,9/13/2025,6.81,1,220,79,STR-541462
1.01587E+18,Kitchen basics ideal for cooking simple meals,544558363,Brian D,Longwood Medical Area,42.3383407,-71.1066156,Private room,,1,0,,,6,82,0,Exempt: This listing is a hotel or motel
1.01598E+18,King Studio Room at Hotel Boston,518080572,Anwar,Brighton,42.3417319,-71.1431193,Private room,302,1,4,6/11/2024,0.17,3,361,0,Exempt: This listing is a hotel or motel
1.01605E+18,Smart Queen Bedr w/ Ensuite Bathr,13819661,Jennifer,Dorchester,42.29729627,-71.07495619,Private room,71,31,2,7/31/2024,0.1,4,128,0,STR-540680
1.01607E+18,Chic Queen Bedr Shared Bathroom,13819661,Jennifer,Dorchester,42.29909119,-71.0746223,Private room,57,31,4,11/1/2024,0.2,4,95,1,STR-540680
1.01612E+18,Calm Queen Bedr Shared Bathroom,13819661,Jennifer,Dorchester,42.29847,-71.07686,Private room,56,31,4,5/8/2025,0.22,4,114,1,STR-540680
1.01677E+18,Luxury water view Boston pond,518882444,Greg,Jamaica Plain,42.32854,-71.11176,Entire home/apt,839,29,0,,,16,364,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.01679E+18,Outstanding luxury 2Br 2Ba apartment,518882444,Greg,Jamaica Plain,42.32866,-71.11061,Entire home/apt,839,29,3,9/20/2024,0.21,16,364,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.01829E+18,Back-Bay Penthouse Downtown & Parking & GYM,463475392,Haroldo,Bay Village,42.3504464,-71.0681866,Entire home/apt,506,29,35,2/16/2025,1.55,9,0,10,Exempt: This listing is a unit used for furnished institutional or business stays
1.01839E+18,Cozy Room close to downtown Boston,11124961,Maddie,Roxbury,42.3167015,-71.09033,Private room,68,2,21,9/1/2025,1.05,1,256,8,STR-545309
1.01896E+18,Roomy 4bed loft | Family Friendly,365116307,Sean,Downtown,42.35514,-71.06029,Entire home/apt,618,1,110,9/8/2025,4.83,39,6,60,STR-466837
1.0195E+18,"Blueground | Back Bay, gym & w/d, nr shopping",107434423,Blueground,Bay Village,42.34992,-71.06943,Entire home/apt,436,32,0,,,343,50,0,
1.01958E+18,Savin Hill Private Modern Private Room near UMass,84744174,Sean,Dorchester,42.315224,-71.06012639,Private room,59,91,0,,,4,143,0,
1.02032E+18,Modern 1 BR Apt w| Full Kitchen & Private Driveway,545286374,Sully And Indira,Mattapan,42.27187898,-71.10258345,Entire home/apt,198,29,69,9/21/2025,3.03,1,352,20,STR-532120
1.02117E+18,Cozy Room with 2 Beds and Den: Sofa & TV@3rd Floor,541993082,Guifang,West Roxbury,42.27806935,-71.14832114,Private room,80,1,46,9/20/2025,2.04,4,249,23,STR-542608
1.02119E+18,Charming & Cozy Large Room with 2 Single Beds & TV,541993082,Guifang,West Roxbury,42.27645687,-71.14642771,Private room,80,1,37,9/20/2025,1.74,4,257,21,STR-542608
1.02175E+18,Modern Apartment in Boston's Best Neighborhood,106283400,Rose,Jamaica Plain,42.3040125,-71.11837146,Entire home/apt,288,2,51,9/17/2025,2.4,2,10,24,STR-581443
1.0224E+18,Modern & Stylish 1-BR Condo near Downtown,137161971,Daniel,Roxbury,42.31831609,-71.07806071,Entire home/apt,157,2,80,8/18/2025,3.55,3,237,34,STR-599465
1.02243E+18,Near Harvard Business 2-1,15154687,Taskin,Allston,42.35934692,-71.13100193,Private room,81,1,148,9/13/2025,6.56,17,349,83,str-544976
1.02255E+18,3rd FloorWhole Apartment 2beds/2living room,14338444,Jason,Roslindale,42.2907942,-71.1232016,Entire home/apt,220,3,22,8/16/2025,0.98,2,315,8,STR-544729
1.02261E+18,"TDGarden,Celtics/Bruins, Lil Italy,North End",37907846,Boston,North End,42.36769881,-71.05652551,Entire home/apt,293,2,91,8/23/2025,4,10,281,37,Exempt: This listing is a unit used for furnished institutional or business stays
1.02263E+18,"(MGH9-2) MGH, Dining, Shopping, Beacon Hill!",563246552,Paige,Beacon Hill,42.36059692,-71.0666938,Entire home/apt,234,1,71,9/23/2025,3.15,36,147,33,STR-543851
1.02269E+18,"TDGarden,Celtics/Bruins, Lil Italy,North End",37907846,Boston,North End,42.36572,-71.05739,Entire home/apt,179,2,103,9/9/2025,4.56,10,242,44,Exempt: This listing is a unit used for furnished institutional or business stays
1.0227E+18,Back Bay Heart 3BR 2BAA Condo,163848078,Adam,Back Bay,42.34383,-71.08303,Entire home/apt,391,4,15,8/18/2025,0.71,72,310,1,Str-692073
1.02271E+18,"(MGH7-2) Public Gardens, Hospitals, Dining, Shops!",351555234,Airbnb,Beacon Hill,42.36074191,-71.06712585,Entire home/apt,300,1,48,9/8/2025,2.77,1,178,28,str-543851
1.02327E+18,"(T6) Boho Retreat, Prime Location, Food, Walkable!",563246552,Paige,South End,42.34085,-71.07557,Entire home/apt,203,1,47,9/7/2025,2.1,36,148,22,str-561975
1.02335E+18,Stunning Unique And Very Upscale Boston,163848078,Adam,Jamaica Plain,42.32854,-71.11036,Entire home/apt,505,29,21,9/5/2025,1,72,246,13,STR-543576
1.02341E+18,Luxury 3Br2Br Jamica pond Boston,163848078,Adam,Mission Hill,42.32981704,-71.11246503,Entire home/apt,409,29,2,7/14/2025,0.22,72,365,2,STR-547654
1.02342E+18,Amazing 2br 2ba unit by the lake,163848078,Adam,Jamaica Plain,42.32878,-71.11218,Entire home/apt,362,29,22,9/10/2025,1.03,72,207,18,str-007933
1.02343E+18,Fabulous 2br 2ba unit lake view,163848078,Adam,Jamaica Plain,42.32841,-71.111,Entire home/apt,399,29,13,5/31/2025,0.6,72,161,4,str-896639
1.02343E+18,A King Bed | Apartment | Middle of Boston,501889213,J Lucky,Roxbury,42.32776746,-71.08654071,Entire home/apt,174,1,148,9/21/2025,11.04,7,15,133,STR-571341
1.02345E+18,Modern 2BR/2BA Near Seaport & Convention Center,163848078,Adam,South Boston Waterfront,42.34313,-71.04501,Entire home/apt,381,4,19,9/11/2025,0.95,72,252,13,str-792204
1.02348E+18,Spacious 2BR 2BA Condo |Boston Downtown,163848078,Adam,Downtown,42.35078,-71.06499,Entire home/apt,428,4,11,9/6/2025,0.89,72,287,10,str-678299
1.02348E+18,Luxurious 2BR 2BA Back bay heart with amazing view,163848078,Adam,Back Bay,42.3492,-71.08039,Entire home/apt,799,4,9,2/12/2025,0.43,72,354,5,str-679194
1.02369E+18,Nice one bedroom appartment,32134510,Paul,Chinatown,42.35202763,-71.05924819,Entire home/apt,9751,99,0,,,1,114,0,
1.0239E+18,"(FB2) Fenway 3 Brm, W/D Near Hospitals!",233908696,Together We,Fenway,42.34147619,-71.09977461,Entire home/apt,255,1,131,9/21/2025,5.88,7,132,60,STR-571666
1.02397E+18,3 Bed w/ Free Parking at the Heart of North End,130680380,Jodie,Downtown,42.36717,-71.05893,Entire home/apt,191,29,72,8/13/2025,3.42,14,361,46,STR-461702
1.02401E+18,Nice Oasis Nr.Downtown & Airport,5618949,Edward,East Boston,42.37809942,-71.03205981,Entire home/apt,139,3,56,9/8/2025,2.66,12,235,38,STR-419049
1.02401E+18,Luxury water view 2 Br 2Ba Boston,163848078,Adam,Jamaica Plain,42.32835,-71.11052,Entire home/apt,466,29,5,9/9/2024,0.24,72,365,0,Str-735468
1.02402E+18,Great 3 Bedroom Close To Boston,5618949,Edward,Roslindale,42.27966142,-71.11763174,Entire home/apt,236,3,35,5/31/2025,1.55,12,57,16,STR-419049
1.02403E+18,(3-1) Charming Budget Friendly Back Bay Studio!,331225367,Paige,Fenway,42.3478262,-71.0904279,Entire home/apt,206,1,69,9/22/2025,3.05,2,236,31,STR-571669
